EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
4,3,4,2,2,1,4,4,5,2,1,5,1,2,2,4,4,4,4,4,1,5,1,5,1,5,1,5,5,5,2,5,4,2,1,5,2,4,2,5,4,1,5,1,5,1,5,5,5,5,5949,5187,8936,7756,5797,7048,6868,6603,8268,6447,5467,2981,5960,33403,3738,3910,5007,3944,6323,3971,5032,3978,2911,3028,3993,2190,3625,7282,3270,3692,4865,6743,2700,8983,4552,4533,2817,18784,2807,4889,4364,3822,2507,3569,4512,3832,5195,2460,4277,2778,2018-09-25T09:25:32Z,1366,768,15,286,20,71,US,37.4135,-122.1312
3,1,5,3,4,1,4,4,1,3,3,4,4,4,5,2,2,2,3,2,1,5,1,5,1,4,1,4,5,4,3,2,4,2,2,2,2,2,3,3,2,2,4,1,3,2,3,2,4,3,2549,2155,52275,40923,3551,1870,3601,20880,4305,19115,1533,8869,1673,14842,2203,1732,8670,2317,30625,145592,7740,1100,12028,284897,40120,14288,19798,8971,2220,1765,2771,13576,13613,2995,2967,4169,486238,9166,1684,6148,2054,1553,6001,12857,3335,2993,3515,6269,2763,25009429,2018-02-27T19:00:37Z,1440,900,13698,26375,22,11,HK,22.25,114.1667
1,5,1,5,1,2,1,5,1,5,1,5,1,5,1,1,1,1,1,1,2,4,3,4,5,4,5,5,4,0,4,1,5,1,5,1,5,1,5,3,5,1,5,2,5,1,5,3,5,5,5530,3591,2909,3069,3106,13712,10701,5087,4295,4286,3547,6604,2454,5346,10325,1032,3618,3925,2733,2965,19827,8836,11727,4354,1195,7959,4076,5489,4554,0,8146,3794,4015,3487,7862,4602,4889,2883,3809,9604,3115,6550,2412,8632,4259,2715,3816,12553,3560,2781,2017-12-08T17:20:20Z,1024,768,3,273,19,1,US,38.0,-97.0
1,4,2,4,1,2,0,4,2,5,5,1,5,4,5,4,4,4,5,5,3,4,1,3,3,4,2,4,3,3,4,1,5,4,3,1,4,2,4,4,3,1,5,1,4,1,5,3,5,5,3681,4434,2232,2567,18474,1565,0,2631,10976,1122,1345,2743,1642,10856,2374,2355,3936,8683,1270,2675,14554,1722,2411,4065,2848,1844,3624,4530,1846,2534,1126,3505,1654,6124,10232,2670,1867,3124,2195,3898,4458,6857,1202,2275,3124,2662,1787,3648,2002,1782,2018-03-13T05:54:36Z,1440,900,3,192,11,57,US,41.0551,-73.8201
3,2,2,4,4,2,3,5,3,4,4,3,4,2,4,3,4,3,4,4,1,4,2,5,2,4,2,4,4,3,4,2,5,2,4,2,5,1,4,4,4,2,2,2,4,4,4,4,4,3,7694,3512,2704,3076,5066,2913,6118,2919,4331,1087,3488,12134,2796,1447,2773,4411,3213,3687,1211,11197,6195,5542,3263,3415,3575,28893,2105,4880,3878,2888,4205,8967,4189,4462,3110,6795,5287,3839,4594,4203,2695,878,2675,3555,5383,3790,3654,7961,8154,2338,2016-07-28T14:03:59Z,412,732,6,245,10,1,US,40.8499,-73.8769
1,3,3,5,4,4,2,2,5,4,1,5,4,5,1,1,5,5,2,5,5,4,1,5,1,5,2,3,5,5,4,5,4,2,5,5,1,4,3,5,3,4,3,4,5,1,2,1,5,5,7836,6647,9082,3136,6792,4502,8457,5447,2960,6144,3543,2056,2288,3183,4808,2200,3136,2921,9055,1823,3342,3569,2023,4280,10728,5601,5719,8948,3743,3072,6745,4279,3817,3992,2168,12367,2880,2439,5553,2312,7896,3960,5007,3664,1952,4615,4360,2248,2008,1073,2018-02-08T16:53:01Z,1920,1080,5,231,13,13,CA,43.7025,-79.2656
4,1,5,2,5,2,5,2,4,2,3,4,4,3,2,3,2,2,2,2,1,4,2,4,2,4,2,4,4,4,5,2,4,2,4,2,4,2,4,4,3,2,2,4,4,2,4,3,2,4,7690,1551,2167,2999,1667,2450,2100,2001,2001,3184,4165,2186,1683,1950,1898,1907,2414,2031,2082,2702,2533,1533,4483,1834,3051,2682,2017,1950,1900,2336,653,3416,3067,2199,1820,2202,1468,2669,1734,4765,3999,2081,1951,2683,916,1799,2049,1617,1750,1646,2018-09-06T09:40:13Z,375,667,9,120,6,1,US,38.0287,-84.5075
4,4,4,2,4,2,5,3,5,3,2,4,4,4,1,3,4,2,2,1,1,5,4,5,1,5,2,5,2,5,3,1,4,1,2,4,3,3,3,4,2,2,3,2,5,2,5,2,4,5,7688,3214,12172,4562,9506,1849,4970,25855,2842,2607,2391,2342,2389,25104,2881,3185,2757,3194,2099,2244,7436,23851,2314,3794,3016,13128,4590,1306,4944,3224,1265,3701,15112,9734,4795,70257,2692,3751,5398,3946,8931,3381,1842,32377,3968,2629,4206,2420,2930,2102,2016-06-06T19:44:26Z,360,640,6,378,9,1,US,38.0,-97.0
4,3,4,2,4,2,4,5,3,3,4,3,4,3,4,2,3,2,3,2,1,4,3,5,2,4,1,5,4,4,4,2,4,3,2,2,3,3,5,4,4,1,3,2,4,3,4,4,4,4,20485,2336,3314,3703,4002,2484,3489,4379,6017,4175,2714,3300,1930,4525,2694,2636,4477,3314,3488,3720,3909,1687,3897,2966,2995,1731,6395,3972,7353,4031,1814,4488,1957,2414,4893,3681,2082,2616,3081,5145,1591,3312,2326,2375,1637,2480,1686,2364,2150,2296,2017-10-05T06:43:56Z,1366,768,58,182,9,11,US,41.3959,-72.8968
1,3,3,5,3,3,2,4,1,5,5,2,5,1,1,4,4,4,4,5,2,3,5,4,2,4,3,3,4,3,3,5,5,5,1,5,4,4,3,3,5,1,4,1,5,2,4,4,5,5,6000,2185,2746,2908,2121,2295,3180,2414,3219,2960,3318,3239,2202,2104,1193,5364,2998,1256,2249,751,3281,2362,2393,3026,2889,2157,3393,3147,2505,2201,3254,4388,2922,2860,5532,3469,2424,3410,4081,7495,2131,3643,3191,2150,1373,2522,2995,2594,3289,2589,2016-09-06T19:17:09Z,360,640,3,150,8,1,US,38.0,-97.0
4,3,5,3,3,3,2,3,4,5,4,4,4,4,5,4,5,4,4,4,5,5,2,5,4,5,3,5,5,5,5,3,2,4,5,4,5,3,5,5,4,5,2,4,5,1,4,3,5,5,7439,6837,12890,8262,5159,8072,6567,5369,4879,2918,4605,7592,4554,5667,2756,3269,2830,4196,4064,5555,6372,3327,8617,4759,4517,13077,5119,5228,7526,4429,3785,7886,4025,4638,7611,6339,2983,8993,2522,3546,6086,6885,3032,4320,4098,6454,4970,5070,4159,4604,2018-03-13T08:31:36Z,1366,768,17,281,30,58,US,43.5047,-111.8951
2,1,4,5,3,1,5,5,2,5,2,4,4,4,2,2,2,2,2,2,5,5,4,5,2,2,2,3,2,2,4,1,5,1,2,5,5,2,3,5,3,1,5,1,4,1,3,2,4,4,10523,3081,2067,4092,6317,2554,3514,4687,3247,6428,3165,5425,2812,7047,3349,3919,8974,7512,2340,6625,12607,3651,15105,3231,16910,4541,4500,4220,3912,3829,2893,4567,9428,3191,3641,4002,8513,4059,3537,6099,6480,4488,2543,3099,2362,3510,5327,8849,4009,1664,2017-09-03T03:54:44Z,360,640,9,264,14,1,US,39.0704,-76.5452
3,1,4,3,3,3,2,2,2,2,4,3,5,4,3,3,4,4,4,3,2,4,3,3,4,4,2,3,4,3,3,1,4,3,2,2,5,4,3,4,3,3,5,3,3,1,4,2,5,5,26146,19120,45265,6249,5111,5293,8993,7189,7395,45502,8114,16420,3042,4683,101873,17026,2716,2898,8569,38636,35066,6088,63422,6477,8925,3986,21386,4491,94872,13293,13610,16714,25744,11608,8868,20059,5093,38564,4264,16556,6940,12795,4085,21160,8238,3336,14507,4968,4318,6803,2016-06-10T07:47:31Z,1280,800,672,888,229,1,PH,14.5833,120.9667
4,1,5,3,5,1,5,3,4,2,3,3,4,2,4,3,3,3,3,1,1,5,4,3,2,4,1,4,4,4,3,4,3,4,2,4,3,2,4,3,4,1,5,1,4,1,3,4,5,5,5332,4024,2053,4709,2485,2871,4288,2452,5286,2953,2516,4030,3000,3950,2968,2519,2985,4603,4150,2158,3261,3200,4230,2784,5329,7081,1102,3467,3671,2682,5777,2049,2484,3699,3836,2663,4274,2278,7614,3473,1867,2804,2259,3583,2082,2889,2346,2366,1917,1957,2018-09-15T06:55:55Z,375,667,5,170,11,1,US,38.0,-97.0
1,5,1,5,1,3,1,1,2,5,5,1,5,1,3,3,1,1,3,4,3,3,1,3,2,3,4,1,1,1,4,1,4,1,3,1,5,4,1,3,4,1,5,1,5,1,4,4,4,5,7733,2842,25968,2991,1768,3344,3568,3004,6386,2235,5104,1428,1782,4234,3603,4612,2431,1588,2149,2900,663,4439,8523,2668,5828,4207,4888,6174,3051,2143,9474,3279,4106,982,3685,4845,3213,17381,2876,3364,2980,6324,7200,5367,3439,4021,2570,10133,3165,1770,2017-09-14T21:03:33Z,375,667,24,234,15,1,US,38.0,-97.0
5,2,4,2,4,1,5,2,5,3,4,2,2,3,2,2,4,3,2,2,5,4,1,5,2,4,2,4,5,5,3,5,3,4,2,5,2,1,4,4,4,1,3,1,2,1,5,2,2,2,7068,5736,4140,4632,3281,8558,4224,5785,3049,5353,4110,3620,3634,3570,7538,9094,6410,3404,6124,5662,2412,3089,4004,4581,4702,5883,3936,5168,9473,5678,6701,7150,6699,12215,4878,4395,5989,6403,4856,8076,4093,4047,4459,3444,6380,3254,15742,5400,2413,1310,2016-05-13T17:12:14Z,360,640,8,274,11,1,GB,51.5,-0.13
2,4,2,4,4,2,1,3,2,4,4,4,5,1,2,3,4,4,5,5,2,4,1,4,2,3,2,4,5,4,3,5,5,2,2,2,4,1,2,5,4,1,5,1,5,1,4,5,5,5,4892,1242,2101,1309,3063,7070,3660,6007,2522,7839,3448,4027,17719,3066,3351,3640,5823,1284,2519,2696,8266,4313,18179,2063,2325,1274,2595,1595,2500,2557,2693,2547,1135,6454,2187,7465,2225,6131,6272,4499,3691,1111,1423,5525,1867,1527,11535,9787,2909,927,2016-04-11T00:04:23Z,1366,768,4,219,7,1,US,38.0,-97.0
3,1,5,1,5,1,5,4,5,1,2,0,3,2,2,3,2,1,3,2,2,5,3,5,1,5,1,5,5,5,4,3,5,1,4,1,4,1,3,5,5,1,5,1,5,1,5,5,5,5,5880,2656,1863,3865,1727,3016,1944,5688,1992,2303,1448,0,3216,3017,2495,2807,3240,1896,2680,2599,4070,1680,1849,2304,1968,2063,2537,2384,1816,2192,2456,8400,2951,2152,2849,4977,2527,2417,4064,2073,1992,5512,2272,3559,1617,1200,1288,1815,2529,1720,2016-05-24T05:02:08Z,1920,1080,5,136,22,1,US,31.6279,-110.334
5,3,3,2,5,2,4,3,5,2,3,2,4,2,3,2,3,5,4,4,3,5,2,1,1,3,3,1,2,5,4,3,3,3,1,4,3,3,3,3,3,2,4,2,3,1,3,3,5,5,13631,11439,13096,5072,4951,3696,4384,6656,4919,4216,5769,19112,14352,4159,11065,6024,12159,12096,4512,10335,10480,11208,13000,9071,8384,8510,8992,6464,4520,12505,8223,9552,4887,7048,6152,5912,5888,22200,3792,24063,4575,6832,20184,6993,6519,9280,3256,7040,3735,19048,2018-03-28T07:20:55Z,1536,864,10,451,19,1,GB,51.3597,-0.3393
3,3,3,4,3,3,1,3,5,5,5,1,5,1,1,5,5,5,5,5,1,5,4,5,1,5,3,5,5,0,3,5,5,5,2,5,5,3,2,3,5,1,5,1,5,1,5,5,5,5,36762,1648,1640,1688,3560,1785,3000,3353,1408,1088,2096,1832,1584,2448,5192,1728,1656,1608,1368,912,1640,2480,3137,1680,2615,1015,2984,9376,2696,0,4080,2040,2599,2304,1896,1752,2912,1488,2784,4464,1248,2280,809,1888,2256,1376,4064,3152,2824,5176,2017-03-07T08:40:46Z,1280,1024,8,160,22,15,US,41.6303,-87.8539
1,5,2,4,1,4,1,4,1,5,3,4,5,1,3,3,3,3,4,4,4,4,3,2,3,2,4,3,2,3,2,2,5,2,3,2,5,2,4,4,4,1,3,2,3,3,4,3,5,4,3716,5389,5650,2558,2069,10150,4109,3044,3332,2376,9135,3455,1746,3288,7459,3414,2525,8512,17973,2934,57430,1787,7020,4626,3682,4980,7111,3768,3859,3235,1717,3973,3416,2880,44545,8300,2776,3548,3453,5897,1111,33451,2652,5894,2062,10968,2889,105042,216543,1086,2018-06-03T12:45:34Z,1680,1050,3,664,8,2,US,38.0,-97.0
5,1,5,3,4,2,4,3,4,2,5,2,5,2,2,3,4,4,5,3,5,3,5,4,4,4,4,4,4,3,4,3,5,4,3,4,3,4,2,3,3,3,3,3,3,3,4,3,2,4,3611,2919,2846,1448,1474,1801,2448,2437,2746,2570,6352,2718,2210,7173,1922,84900,1984,2227,2048,3087,3088,1755,3836,1571,17480,1602,1352,2828,1190,1668,1972,4446,2116,3515,1401,4525,1954,1700,6075,1631,1401,4188,1487,59053,2629,1650,2497,1504,3509,1472,2018-05-08T09:52:14Z,1366,768,26,285,14,235,US,47.3927,-122.0464
4,3,4,2,4,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,1,5,1,5,2,4,1,5,5,5,3,3,4,2,2,2,4,3,3,3,2,2,3,2,3,3,4,2,4,4,20845,5088,6963,3817,7387,4499,19805,3512,10590,4530,11459,6247,6443,10072,2918,4181,3464,6613,2850,3755,8601,2867,1187,3881,4044,2418,11069,4980,2515,4009,2442,7453,5190,3206,3786,5420,12831,1846,2649,4342,1130,3751,4420,2520,5650,6015,3301,379,5905,2694,2017-11-30T08:01:36Z,320,568,5,277,16,1,US,41.1956,-111.9485
3,2,3,4,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,4,3,3,4,3,3,4,3,3,3,3,3,2,3,2,3,3,3,4,3,2,3,2,3,3,2,3,2,4,3,2,8423,6720,6968,5456,3768,2248,2961,2640,2616,9378,5184,11827,1513,2481,1608,3048,4647,3351,4047,3816,4246,3080,3743,2488,1160,5028,1688,1985,2288,2584,3400,3704,3272,6687,1815,3511,1856,3671,1705,4200,2064,6160,1568,1696,3376,4544,3576,4712,3704,4679,2016-05-25T11:54:00Z,1920,1080,7,191,20,1,US,37.0727,-76.3899
5,2,3,3,4,3,3,5,1,3,3,3,3,3,2,3,3,3,3,1,1,5,1,4,1,3,1,5,3,4,3,3,4,1,3,3,5,1,5,4,3,3,3,3,5,1,5,1,3,5,4324,3936,2672,3128,3984,2360,4504,2528,9840,2776,11536,2000,2400,3600,3983,5407,5720,3864,2432,3480,5031,5904,7920,3040,4528,2024,4224,1960,2832,2744,3816,4600,5720,7960,2217,6656,4968,8448,4544,3728,2952,3672,3064,2296,4224,6032,7512,9152,4744,2464,2016-11-19T07:41:20Z,1280,1024,11,225,19,1,US,35.1765,-89.8473
4,1,3,2,4,2,5,4,4,3,3,3,5,3,3,2,4,4,5,1,4,4,1,4,2,2,2,3,3,5,4,1,4,1,5,1,5,1,2,3,3,3,5,2,3,1,3,3,5,3,16342,5889,2089,2177,2703,2253,3150,2398,1720,2232,3701,2080,2485,9720,4445,2116,1741,2066,2080,2252,9893,10792,3856,2766,2922,2802,4888,1943,4939,2898,4390,3909,1872,3516,2365,3467,1951,12008,3780,20245,3387,3007,11428,3170,2561,2667,2176,1739,2294,1451,2018-09-16T22:30:08Z,1440,900,11,214,10,1,AU,-37.75,145.1167
1,4,2,5,2,5,1,5,2,5,4,5,4,3,4,4,3,2,4,3,3,4,2,2,3,5,4,3,2,4,1,5,4,5,1,5,1,2,2,4,4,1,4,1,4,2,0,3,5,5,4027,5719,6848,1753,2881,1416,2459,2259,2671,1984,3263,1454,1530,2970,8881,1678,11154,11685,1694,4063,4140,2947,5305,3511,5081,3536,4007,5730,5378,4295,3317,1732,4530,2684,4172,4516,6904,4826,1933,5229,3575,4198,1783,3538,2023,5504,0,12420,2970,2205,2018-04-14T18:55:14Z,1280,800,6,204,13,1,US,38.0,-97.0
3,3,3,3,2,1,2,1,2,5,3,3,4,2,3,3,4,3,3,4,2,5,2,4,2,4,1,4,3,5,2,5,2,2,2,4,2,3,4,2,5,1,3,1,4,2,3,5,5,5,8513,5496,1021,4943,6398,4810,3461,2827,5987,3594,3651,3704,2684,6002,4928,3885,9777,2603,3064,952,5024,2722,13200,4035,3919,2962,4040,2707,5233,4137,6047,3762,7064,3635,4518,3286,5611,2830,12647,7231,4986,13515,3605,4135,2978,3186,3428,4079,2758,2548,2018-04-11T18:03:57Z,375,667,3,240,7607,2,US,38.2971,-122.2855
5,3,5,1,5,1,5,1,3,5,3,3,3,1,1,1,1,1,3,1,1,5,1,5,1,5,1,5,5,5,3,1,5,1,5,1,5,1,5,5,3,1,1,1,5,1,5,3,5,5,3317,2088,1858,2692,3585,4064,2455,3880,1351,1919,4497,4720,2369,1776,3168,1102,2065,976,1880,1310,5824,3440,1790,1862,2663,1255,2849,2376,3152,2049,3192,2840,1465,1880,1913,2115,2032,3065,1128,1946,3544,5497,3606,3664,1329,1192,15161,2400,1786,935,2018-10-12T06:01:10Z,0,0,21,140,12,2,US,41.7305,-71.1145
1,4,3,4,3,4,2,3,1,5,5,3,5,4,3,5,4,5,5,5,3,5,3,5,1,5,1,4,4,3,0,2,4,3,2,3,2,3,1,3,3,4,3,3,3,3,3,2,4,5,327878,20160,5884,3884,6949,4202,8648,3514,4405,3888,4260,3904,2802,2649,4296,3033,3283,2771,2585,2563,23183,4187,5387,2884,4179,3071,8585,5855,4297,5467,0,8594,3847,3533,7752,7202,3135,3430,3684,10051,1063,5133,10530,4003,5015,2850,3282,3014,3710,4071,2018-01-07T19:39:39Z,375,667,11,584,20,1,US,33.5756,-85.134
2,5,3,3,3,4,2,3,3,3,2,3,4,2,1,1,2,2,1,3,5,5,2,5,2,2,2,4,4,5,3,3,5,3,3,4,4,3,4,3,4,2,3,1,4,2,4,4,2,3,12305,5030,7796,6814,7229,9374,6547,10546,4446,9688,8576,4817,3955,6604,4560,3700,5995,5844,3593,5222,8095,6029,6709,4206,5414,4365,6858,6306,4878,8001,8397,6832,3455,7754,6908,9818,3791,4615,4167,6839,4614,19814,4214,4827,3762,4893,9394,4595,7792,3221,2016-12-20T00:19:26Z,360,640,7,324,15,1,MX,19.375,-98.0167
2,2,5,3,4,2,2,1,5,4,4,2,4,3,4,3,4,4,4,3,5,5,3,5,1,5,2,5,5,3,3,3,5,3,3,1,5,3,3,3,2,2,5,2,5,1,5,3,5,4,3791,1904,1528,3439,2639,3400,6921,2439,4488,3168,1784,3208,2345,1831,1616,2280,2240,1688,992,1032,1968,1480,2680,1617,7057,2191,3632,2951,4200,6319,1272,3872,2183,1824,2360,4769,1640,1641,1688,2409,2016,4184,800,1961,1632,2335,2992,2144,1912,2415,2018-10-22T02:37:39Z,1366,768,4,135,13,3,IN,20.0,77.0
1,3,4,4,5,3,3,2,4,3,4,3,4,3,5,1,5,5,1,4,2,4,2,3,2,2,4,4,3,1,0,0,4,3,1,1,5,3,4,3,4,1,5,1,4,2,5,4,4,4,7161,3125,3094,7151,3483,2769,5748,4623,2254,4519,2157,8330,1479,6154,3039,1630,4176,1496,4342,2966,3353,9364,2223,2759,3972,10813,2408,9172,2265,4308,0,0,1801,5010,3593,2876,2851,5631,3896,2520,2399,4788,1485,3347,6880,5326,2002,2123,3139,9788,2016-06-08T06:47:29Z,414,736,2,202,14,2,RO,44.4333,26.1
1,2,2,4,2,3,1,5,2,5,5,1,5,5,5,4,3,3,4,5,2,2,2,4,2,4,2,3,2,2,3,1,4,2,2,2,4,3,2,3,4,2,5,2,3,2,4,4,4,3,12177,5186,4507,2933,3024,3165,5320,4593,3316,3091,2375,4036,3839,9987,2712,2901,4060,2610,4412,2758,3261,3309,3940,2643,3183,2853,6813,4761,3875,4805,7180,3225,2732,2663,4892,4491,8213,3747,3648,5140,2691,5839,2853,1077,3830,6027,5233,3784,4212,8855,2018-07-04T14:24:18Z,360,640,52,219,7,1,ZA,-29.0,24.0
3,3,3,3,4,3,2,4,2,4,4,4,4,2,2,2,4,2,2,2,2,4,2,4,2,4,1,4,4,0,2,4,2,4,1,4,2,4,2,2,4,2,4,4,3,2,2,3,4,3,6678,3053,7234,4485,3100,5267,2701,1934,2167,5536,4217,8384,2851,3318,4416,2500,2466,5051,2950,1733,5466,1932,2051,2565,3350,2267,4650,3917,3283,0,1700,2366,2431,3149,4301,3550,2383,2199,1883,6298,1516,3850,1567,8200,6467,2450,4950,4750,2217,1669,2018-07-17T22:14:11Z,1440,900,7,179,12,2,US,30.6586,-88.3535
4,1,3,2,4,1,4,2,4,4,4,2,4,2,2,4,5,5,4,4,1,4,4,5,1,5,1,5,5,5,3,3,4,3,3,3,3,3,3,3,2,3,3,3,4,2,3,2,4,3,3273,2369,2226,2313,2969,3224,3067,3350,1484,1236,1192,1112,1331,1808,1620,1500,1630,2309,1744,1969,2968,1236,2877,2152,2569,1859,2178,1192,1539,2021,1108,1728,1531,1294,954,1334,1224,3749,904,1436,1263,2531,2210,2175,4732,1314,1729,1603,2021,1123,2018-08-06T19:27:21Z,1280,800,72,99,5,3,AU,-27.0,133.0
4,3,4,3,3,2,5,3,3,3,2,2,2,2,2,4,2,2,3,2,3,3,2,4,2,4,2,4,2,4,2,3,3,2,3,2,3,3,3,3,2,3,4,3,3,3,2,2,4,3,43564,3490,6777,2635,2664,6763,5202,5132,5412,3448,2530,4028,2359,3442,2930,3783,3554,2763,5147,7882,4171,3610,3368,6513,3755,4519,4148,4660,4897,3325,2960,3090,3359,2157,3398,6918,2220,6116,5602,7633,3642,6536,2737,3421,3750,5098,4900,3426,2820,1545,2016-10-03T13:10:56Z,1280,800,11,270,166,2,NO,60.8,10.7
4,4,4,3,3,2,4,1,5,2,5,3,5,2,5,5,5,5,5,4,5,4,5,1,2,2,4,3,1,1,2,5,3,5,1,5,3,5,1,3,5,1,5,2,5,2,5,5,5,4,1320,2414,2312,2682,2491,3443,4927,2556,4193,4572,1116,4458,2622,2464,2943,1825,1702,2515,4914,669,10299,2756,2121,3218,3862,2794,5689,11632,2921,3239,5728,4381,11112,2140,2884,6402,6518,3683,3137,6313,4231,4637,2806,7391,2922,13479,3897,5284,2937,2010,2018-08-25T07:27:44Z,1366,768,33,209,14,1,RS,44.8186,20.4681
3,2,3,3,4,3,4,4,2,4,3,3,4,1,4,4,4,4,4,4,5,5,2,4,3,2,2,4,3,4,2,5,3,3,3,4,3,4,3,3,4,2,5,2,4,1,4,3,5,3,5506,4920,4532,2844,2466,2041,3732,2881,5420,5250,6308,1738,1762,2928,1896,1532,2041,1518,2710,1678,3522,2007,2551,6379,3670,2832,2125,2635,2710,1823,6065,4095,2723,4351,6258,7972,2480,1715,2806,2247,2686,7522,1822,3416,2078,2368,3196,5894,1896,3791,2016-10-07T16:25:37Z,1051,591,7,171,13,1,SA,25.0,45.0
3,3,4,3,3,3,3,4,4,5,3,3,2,2,3,2,1,2,2,1,3,4,1,3,3,3,3,2,4,3,4,2,3,1,2,4,4,3,4,3,3,3,3,3,3,2,3,2,2,4,9800,3581,1030,1717,1983,1607,6180,2796,2316,2712,2251,2209,1453,19574,962,1971,1997,2600,1449,1111,2648,5832,2112,2217,844,1846,676,1737,2092,2657,1447,5083,1921,2331,2807,4025,1304,1772,1719,1526,1429,2813,1244,2812,1799,2496,2408,1527,1993,1239,2018-02-22T05:04:38Z,1920,1080,1016,137,9,1,PH,14.5833,120.9667
3,3,4,4,4,2,4,5,3,3,4,3,2,4,4,2,2,2,3,2,1,5,1,5,2,5,1,5,5,5,4,4,5,2,4,2,4,1,2,4,5,2,5,1,5,1,5,5,5,5,10505,5828,4546,6158,5097,9934,5737,3151,7224,7494,3594,2883,3935,5512,6227,6310,5331,4167,10347,2328,3617,2699,1747,3969,1587,4027,3661,2045,2205,2221,3941,4482,4105,3051,3046,3496,2497,22073,8534,4143,1564,9407,4333,2514,1548,3075,3077,2834,4836,1457,2018-08-28T02:37:14Z,1707,960,22,239,13,1,CH,47.0,8.0
1,4,3,4,1,4,1,3,4,5,2,4,3,3,2,3,2,2,2,2,1,4,2,4,1,4,1,4,4,3,4,2,4,3,3,2,3,3,4,4,4,1,3,2,3,3,5,3,5,3,3758,5169,2704,2352,1927,4473,2887,4127,3841,4584,2935,2663,2664,12864,4312,3296,2913,5271,2359,2049,5511,3056,3920,4273,6841,2096,5161,3208,2031,2407,3001,4960,3256,4111,2151,4879,2119,13016,3081,6760,3448,6504,3256,5073,5439,4905,6064,2440,2353,1128,2018-03-13T02:31:04Z,1440,900,8,204,17,3,GB,51.6,-0.0333
4,1,4,2,5,2,4,2,4,2,3,2,3,2,2,3,4,3,2,3,1,4,1,5,1,4,2,4,4,4,1,5,2,4,1,5,3,3,2,3,2,2,4,3,3,2,3,3,3,4,1526,3618,1155,2478,2390,5412,2879,909,1001,1338,2397,1793,998,911,3388,1001,1287,1900,926,1013,7045,12295,2722,894,1155,1821,3330,4046,956,2324,1159,1120,2167,2560,2170,1065,1631,1149,2287,1914,1463,1462,1113,1558,1554,1796,1805,2487,3028,1150,2018-07-23T20:53:00Z,1422,800,12,110,11,1,US,35.0272,-85.2307
5,4,4,4,2,5,2,4,4,4,4,3,4,2,3,2,2,3,4,3,3,2,2,4,2,2,4,3,2,4,3,3,2,3,4,2,3,3,2,3,2,4,5,2,2,3,4,2,4,5,8698,12665,3187,2864,3870,3548,2585,6933,3034,2317,6799,3985,3767,5384,5698,1185,3833,3081,7218,3634,10049,6584,3899,2951,2131,10554,3365,4785,2201,7814,7084,11133,11318,2666,3419,4214,5051,2651,1683,12835,6767,2465,2100,2549,1484,4599,3834,5716,6167,2999,2016-05-12T18:59:22Z,1366,768,369,251,16,1,FR,45.6316,5.5707
1,4,2,5,1,2,1,5,1,4,5,2,5,2,2,3,3,2,1,4,1,4,1,5,2,5,3,2,4,4,3,4,4,2,1,4,2,3,2,4,3,1,5,1,4,1,3,1,5,4,12417,3696,4662,1429,2279,3934,1538,4715,5729,2250,3091,2607,8316,3845,3085,3146,4258,3318,1917,1807,6789,2596,3387,1338,2861,3155,5330,1089,2263,1057,6655,3223,2522,2188,3874,11271,2947,2926,4613,2730,4804,2690,949,3438,1652,3202,4058,2532,3859,3789,2016-05-15T13:12:44Z,360,640,5,183,11,7,IN,18.975,72.8258
2,2,2,4,2,2,2,4,2,5,4,2,4,2,4,4,4,4,3,3,2,4,2,3,2,3,2,4,4,1,4,4,4,4,3,2,5,3,5,4,5,2,2,2,4,5,2,4,4,4,5763,3365,4977,5054,4962,5746,10645,5570,6761,4298,4351,3892,3283,3665,6922,3385,3326,2492,6939,2167,4309,4909,2962,5427,4169,2679,3587,5667,4097,7288,6692,4855,4177,4476,5103,10244,2868,3505,3674,6552,4854,6921,3015,3720,4555,7004,4282,4978,3191,3027,2017-12-02T15:20:42Z,1920,1080,7,265,13,1,DE,52.5167,13.4
